,Code,Name,Gender,Age,NOC,Country,Discipline,Sport,Event,Rank,Medal,year
14200,1471863,WARREN Portious,Female,25,TTO,Trinidad and Tobago,ATH,Athletics,Women's Shot Put,11,NA,2020
14201,1366699,WARRER Jonas,Male,42,DEN,Denmark,SAL,Sailing,Men's Skiff - 49er Team,5,NA,2020
14202,1484430,WARWICK Clare,Female,34,AUS,Australia,BSB,Baseball/Softball,Softball Team,5,NA,2020
14203,1298726,WASHINGTON Haleigh,Female,25,USA,United States,VVO,Volleyball,Women Team,1,Gold,2020
14204,1322167,WASICK Katarzyna,Female,29,POL,Poland,SWM,Swimming,Women's 50m Freestyle,5,NA,2020
14205,1350647,WASSEN Christina,Female,22,GER,Germany,DIV,Diving,Women's 10m Platform,18,NA,2020
14206,1350647,WASSEN Christina,Female,22,GER,Germany,DIV,Diving,Women's Synchronised 10m Platform Team,5,NA,2020
14207,1350648,WASSEN Elena,Female,20,GER,Germany,DIV,Diving,Women's 10m Platform,8,NA,2020
14208,1433288,WASTENEYS Avalon,Female,23,CAN,Canada,ROW,Rowing,Women's Eight Team,1,Gold,2020
14209,1327088,WATANABE Hugh,Male,22,JPN,Japan,BKB,Basketball,Men Team,11,NA,2020
14210,1315287,WATANABE Jin,Male,31,JPN,Japan,HBL,Handball,Men Team,11,NA,2020
14211,1315964,WATANABE Kanako,Female,24,JPN,Japan,SWM,Swimming,Women's 100m Breaststroke,NA,NA,2020
14212,1315964,WATANABE Kanako,Female,24,JPN,Japan,SWM,Swimming,Women's 200m Breaststroke,NA,NA,2020
14213,1315964,WATANABE Kanako,Female,24,JPN,Japan,SWM,Swimming,Women's 4 x 100m Medley Relay Team,8,NA,2020
14214,1483807,WATANABE Kiyomi,Female,24,PHI,Philippines,JUD,Judo,Women -63 kg,17,NA,2020
14215,1316856,WATANABE Kota,Male,24,JPN,Japan,HOC,Hockey,Men Team,11,NA,2020
14216,1313474,WATANABE Yuta,Male,24,JPN,Japan,BDM,Badminton,Men's Doubles Team,5,NA,2020
14217,1313474,WATANABE Yuta,Male,24,JPN,Japan,BDM,Badminton,Mixed Doubles Team,3,Bronze,2020
14218,1313584,WATANABE Yuta,Male,26,JPN,Japan,BKB,Basketball,Men Team,11,NA,2020
14219,1484031,WATERHOUSE Jason,Male,29,AUS,Australia,SAL,Sailing,Mixed Multihull - Nacra 17 Foiling Team,5,NA,2020
14220,1401972,WATHELET Gregory,Male,40,BEL,Belgium,EQU,Equestrian,Jumping Team,3,Bronze,2020
14221,1401972,WATHELET Gregory,Male,40,BEL,Belgium,EQU,Equestrian,Jumping Individual,9,NA,2020
14222,1282054,WATKINS Chloe,Female,29,IRL,Ireland,HOC,Hockey,Women Team,10,NA,2020
14223,1348920,WATKINS Daniel,Male,25,AUS,Australia,CSL,Canoe Slalom,Men's Canoe,9,NA,2020
14224,1343588,WATNDAL Erik,Male,41,NOR,Norway,SHO,Shooting,Skeet Men,14,NA,2020
14225,1401956,WATRIN Julien,Male,29,BEL,Belgium,ATH,Athletics,Men's 4 x 400m Relay Team,4,NA,2020
14226,1444530,WATSON Heather,Female,29,GBR,Great Britain,TEN,Tennis,Women's Singles,33,NA,2020
14227,1432683,WATSON Sage,Female,27,CAN,Canada,ATH,Athletics,Women's 400m Hurdles,NA,NA,2020
14228,1432683,WATSON Sage,Female,27,CAN,Canada,ATH,Athletics,Women's 4 x 400m Relay Team,4,NA,2020
14229,1281917,WATSON Sam,Male,35,IRL,Ireland,EQU,Equestrian,Eventing Team,8,NA,2020
14230,1281917,WATSON Sam,Male,35,IRL,Ireland,EQU,Equestrian,Eventing Individual,30,NA,2020
14231,1281856,WATSON Tanya,Female,19,IRL,Ireland,DIV,Diving,Women's 10m Platform,15,NA,2020
14232,1312322,WATTEL Marie,Female,24,FRA,France,SWM,Swimming,Women's 50m Freestyle,NA,NA,2020
14233,1312322,WATTEL Marie,Female,24,FRA,France,SWM,Swimming,Women's 100m Freestyle,NA,NA,2020
14234,1312322,WATTEL Marie,Female,24,FRA,France,SWM,Swimming,Women's 100m Butterfly,6,NA,2020
14235,1482638,WATTS Caleb,Male,19,AUS,Australia,FBL,Football,Men Team,12,NA,2020
14236,1393446,WAUTERS Ann,Female,40,BEL,Belgium,BKB,Basketball,Women Team,7,NA,2020
14237,1319934,WAWAK Bartlomiej,Male,27,POL,Poland,MTB,Cycling Mountain Bike,Men's Cross-country,19,NA,2020
14238,1484037,WEARN Matt,Male,25,AUS,Australia,SAL,Sailing,Men's One Person Dinghy - Laser,1,Gold,2020
14239,1473867,WEBBER Joe,Male,27,NZL,New Zealand,RUG,Rugby Sevens,Men Team,2,Silver,2020
14240,1347239,WEBER Julian,Male,26,GER,Germany,ATH,Athletics,Men's Javelin Throw,4,NA,2020
14241,1331607,WEBER Marc,Male,23,GER,Germany,ROW,Rowing,Men's Double Sculls Team,11,NA,2020
14242,1324771,WEBER Michelle,Female,24,RSA,South Africa,OWS,Marathon Swimming,Women's 10km,21,NA,2020
14243,1345479,WEBER Philipp,Male,28,GER,Germany,HBL,Handball,Men Team,6,NA,2020
14244,1483330,WEBSTER Rowie,Female,33,AUS,Australia,WPO,Water Polo,Women Team,5,NA,2020
14245,1470188,WEBSTER Sam,Male,30,NZL,New Zealand,CTR,Cycling Track,Men's Team Sprint Team,7,NA,2020
14246,1470188,WEBSTER Sam,Male,30,NZL,New Zealand,CTR,Cycling Track,Men's Sprint,11,NA,2020
14247,1470188,WEBSTER Sam,Male,30,NZL,New Zealand,CTR,Cycling Track,Men's Keirin,19,NA,2020
14248,1398698,WEDDERBURN Jordan,Female,18,RSA,South Africa,WPO,Water Polo,Women Team,10,NA,2020
14249,1467453,WEERTMAN Ferry,Male,29,NED,Netherlands,OWS,Marathon Swimming,Men's 10km,7,NA,2020
14250,1306508,WEGER Svenja,Female,27,GER,Germany,SAL,Sailing,Women's One Person Dinghy - Laser Radial,16,NA,2020
14251,1467607,WEGMAN Martina,Female,32,NED,Netherlands,CSL,Canoe Slalom,Women's Kayak,7,NA,2020
14252,1401988,WEGNEZ Victor Nicky B,Male,25,BEL,Belgium,HOC,Hockey,Men Team,1,Gold,2020
14253,1324035,WEI Chun-Heng,Male,27,TPE,Chinese Taipei,ARC,Archery,Men's Individual,17,NA,2020
14254,1324035,WEI Chun-Heng,Male,27,TPE,Chinese Taipei,ARC,Archery,Men's Team,2,Silver,2020
14255,1302164,WEI Meng,Female,32,CHN,China,SHO,Shooting,Skeet Women,3,Bronze,2020
14256,1336550,WEI Mengxi,Female,27,CHN,China,SAL,Sailing,Women's Two Person Dinghy - 470 Team,18,NA,2020
14257,1305241,WEI Shaoxuan,Male,20,CHN,China,ARC,Archery,Men's Individual,17,NA,2020
14258,1305241,WEI Shaoxuan,Male,20,CHN,China,ARC,Archery,Men's Team,6,NA,2020
14259,1305241,WEI Shaoxuan,Male,20,CHN,China,ARC,Archery,Mixed Team,NA,NA,2020
14260,1305887,WEI Yongli,Female,29,CHN,China,ATH,Athletics,Women's 100m,NA,NA,2020
14261,1305887,WEI Yongli,Female,29,CHN,China,ATH,Athletics,Women's 4 x 100m Relay Team,6,NA,2020
14262,1319546,WEIGAND Justus,Male,21,GER,Germany,HOC,Hockey,Men Team,4,NA,2020
14263,1481518,WEIGHTMAN Lisa,Female,42,AUS,Australia,ATH,Athletics,Women's Marathon,26,NA,2020
14264,1345480,WEINHOLD Steffen,Male,35,GER,Germany,HBL,Handball,Men Team,6,NA,2020
14265,1330477,WEINSTEIN Domenic,Male,26,GER,Germany,CTR,Cycling Track,Men's Team Pursuit Team,6,NA,2020
14266,1464769,WEIR Caroline,Female,26,GBR,Great Britain,FBL,Football,Women Team,7,NA,2020
14267,1432684,WEIR Jillian,Female,28,CAN,Canada,ATH,Athletics,Women's Hammer Throw,NA,NA,2020
14268,1413421,WEIR Zane,Male,25,ITA,Italy,ATH,Athletics,Men's Shot Put,5,NA,2020
14269,1332178,WEIS Anna,Female,23,USA,United States,SAL,Sailing,Mixed Multihull - Nacra 17 Foiling Team,9,NA,2020
14270,1348114,WEISS Anders,Male,28,USA,United States,ROW,Rowing,Men's Four Team,5,NA,2020
14271,1280389,WEISS Zack,Male,29,ISR,Israel,BSB,Baseball/Softball,Baseball Team,5,NA,2020
14272,1331608,WEISSENFELD Johannes,Male,26,GER,Germany,ROW,Rowing,Men's Eight Team,2,Silver,2020
14273,1331008,WEISSHAIDINGER Lukas,Male,29,AUT,Austria,ATH,Athletics,Men's Discus Throw,3,Bronze,2020
14274,1335338,WEISZ Alison Marie,Female,26,USA,United States,SHO,Shooting,10m Air Rifle Women,14,NA,2020
14275,1335338,WEISZ Alison Marie,Female,26,USA,United States,SHO,Shooting,10m Air Rifle Mixed Team,6,NA,2020
14276,1302233,WEITZEIL Abbey,Female,24,USA,United States,SWM,Swimming,Women's 50m Freestyle,8,NA,2020
14277,1302233,WEITZEIL Abbey,Female,24,USA,United States,SWM,Swimming,Women's 100m Freestyle,8,NA,2020
14278,1302233,WEITZEIL Abbey,Female,24,USA,United States,SWM,Swimming,Women's 4 x 100m Freestyle Relay Team,3,Bronze,2020
14279,1302233,WEITZEIL Abbey,Female,24,USA,United States,SWM,Swimming,Women's 4 x 100m Medley Relay Team,2,Silver,2020
14280,1302233,WEITZEIL Abbey,Female,24,USA,United States,SWM,Swimming,Mixed 4 x 100m Medley Relay Team,5,NA,2020
14281,1285601,WELDU Nazret,Female,31,ERI,Eritrea,ATH,Athletics,Women's Marathon,43,NA,2020
14282,1350550,WELLBROCK Florian,Male,23,GER,Germany,OWS,Marathon Swimming,Men's 10km,1,Gold,2020
14283,1350550,WELLBROCK Florian,Male,23,GER,Germany,SWM,Swimming,Men's 800m Freestyle,4,NA,2020
14284,1350550,WELLBROCK Florian,Male,23,GER,Germany,SWM,Swimming,Men's 1500m Freestyle,3,Bronze,2020
14285,1319504,WELLEN Niklas,Male,26,GER,Germany,HOC,Hockey,Men Team,4,NA,2020
14286,1332593,WELSFORD Sam,Male,25,AUS,Australia,CTR,Cycling Track,Men's Team Pursuit Team,3,Bronze,2020
14287,1332593,WELSFORD Sam,Male,25,AUS,Australia,CTR,Cycling Track,Men's Omnium,11,NA,2020
14288,1332593,WELSFORD Sam,Male,25,AUS,Australia,CTR,Cycling Track,Men's Madison Team,NA,NA,2020
14289,1351948,WELTEJI Diribe,Female,19,ETH,Ethiopia,ATH,Athletics,Women's 1500m,NA,NA,2020
14290,1467309,WELTEN Lidewij Marsia Maria,Female,31,NED,Netherlands,HOC,Hockey,Women Team,1,Gold,2020
14291,1335765,WEN Tzuyun,Female,27,TPE,Chinese Taipei,KTE,Karate,Women's Kumite -55kg,3,Bronze,2020
14292,1330775,WERATSCHNIG Nadine,Female,23,AUT,Austria,CSL,Canoe Slalom,Women's Canoe,5,NA,2020
14293,1348987,WERRY Katrina,Female,27,AUS,Australia,ROW,Rowing,Women's Eight Team,5,NA,2020
14294,1346444,WERTH Isabell,Female,52,GER,Germany,EQU,Equestrian,Dressage Team,1,Gold,2020
14295,1346444,WERTH Isabell,Female,52,GER,Germany,EQU,Equestrian,Dressage Individual,2,Silver,2020
14296,1469931,WESCHE Maddison-Lee,Female,22,NZL,New Zealand,ATH,Athletics,Women's Shot Put,6,NA,2020
14297,1347243,WESSOLLY Jessica-Bianca,Female,24,GER,Germany,ATH,Athletics,Women's 200m,NA,NA,2020
14298,1422025,WESTBERG Johanna,Female,31,SWE,Sweden,HBL,Handball,Women Team,4,NA,2020
14299,1888995,WESTBROOK Jamie,Male,26,USA,United States,BSB,Baseball/Softball,Baseball Team,2,Silver,2020
14300,1456969,WESTER Tess,Female,28,NED,Netherlands,HBL,Handball,Women Team,5,NA,2020
14301,1342155,WESTON-WEBB Tatiana,Female,25,BRA,Brazil,SRF,Surfing,Women,9,NA,2020
14302,1342524,WETTSTEIN Bryce,Female,17,USA,United States,SKB,Skateboarding,Women's Park,6,NA,2020
14303,1466423,WETTSTEIN Estelle,Female,24,SUI,Switzerland,EQU,Equestrian,Dressage Individual,41,NA,2020
14304,1421942,WETTSTEIN Nicolas,Male,40,ECU,Ecuador,EQU,Equestrian,Eventing Individual,41,NA,2020
14305,1343820,WETZLAR Peter,Male,24,ZIM,Zimbabwe,SWM,Swimming,Men's 100m Freestyle,NA,NA,2020
14306,1468602,WEVERS Lieke,Female,29,NED,Netherlands,GAR,Artistic Gymnastics,Women's All-Around,24,NA,2020
14307,1468602,WEVERS Lieke,Female,29,NED,Netherlands,GAR,Artistic Gymnastics,Women's Vault,NA,NA,2020
14308,1468602,WEVERS Lieke,Female,29,NED,Netherlands,GAR,Artistic Gymnastics,Women's Uneven Bars,NA,NA,2020
14309,1468602,WEVERS Lieke,Female,29,NED,Netherlands,GAR,Artistic Gymnastics,Women's Balance Beam,NA,NA,2020
14310,1468602,WEVERS Lieke,Female,29,NED,Netherlands,GAR,Artistic Gymnastics,Women's Floor Exercise,NA,NA,2020
14311,1468602,WEVERS Lieke,Female,29,NED,Netherlands,GAR,Artistic Gymnastics,Women's Team,NA,NA,2020
14312,1468601,WEVERS Sanne,Female,29,NED,Netherlands,GAR,Artistic Gymnastics,Women's Vault,NA,NA,2020
14313,1468601,WEVERS Sanne,Female,29,NED,Netherlands,GAR,Artistic Gymnastics,Women's Uneven Bars,NA,NA,2020
14314,1468601,WEVERS Sanne,Female,29,NED,Netherlands,GAR,Artistic Gymnastics,Women's Balance Beam,NA,NA,2020
14315,1468601,WEVERS Sanne,Female,29,NED,Netherlands,GAR,Artistic Gymnastics,Women's Floor Exercise,NA,NA,2020
14316,1468601,WEVERS Sanne,Female,29,NED,Netherlands,GAR,Artistic Gymnastics,Women's Team,NA,NA,2020
14317,1302268,WEYANT Emma,Female,19,USA,United States,SWM,Swimming,Women's 400m Individual Medley,2,Silver,2020
14318,1483095,WHETTON Jacob Thomas,Male,30,AUS,Australia,HOC,Hockey,Men Team,2,Silver,2020
14319,1484431,WHITE Belinda,Female,33,AUS,Australia,BSB,Baseball/Softball,Softball Team,5,NA,2020
14320,1464743,WHITE Ellen,Female,32,GBR,Great Britain,FBL,Football,Women Team,7,NA,2020
14321,1342547,WHITE Emma,Female,23,USA,United States,CTR,Cycling Track,Women's Team Pursuit Team,3,Bronze,2020
14322,1349878,WHITE Felicity,Female,20,AUS,Australia,GRY,Rhythmic Gymnastics,Group All-Around Team,NA,NA,2020
14323,1790184,WHITE Rhyan Elizabeth,Female,21,USA,United States,SWM,Swimming,Women's 100m Backstroke,4,NA,2020
14324,1790184,WHITE Rhyan Elizabeth,Female,21,USA,United States,SWM,Swimming,Women's 200m Backstroke,4,NA,2020
14325,1790184,WHITE Rhyan Elizabeth,Female,21,USA,United States,SWM,Swimming,Women's 4 x 100m Medley Relay Team,2,Silver,2020
14326,1281613,WHITE Russell,Male,29,IRL,Ireland,TRI,Triathlon,Men's Individual,48,NA,2020
14327,1294229,WHITEBOOI Geronay,Female,25,RSA,South Africa,JUD,Judo,Women -48 kg,17,NA,2020
14328,1349757,WHITEHEAD Emily,Female,20,AUS,Australia,GAR,Artistic Gymnastics,Women's All-Around,NA,NA,2020
14329,1349757,WHITEHEAD Emily,Female,20,AUS,Australia,GAR,Artistic Gymnastics,Women's Vault,NA,NA,2020
14330,1349757,WHITEHEAD Emily,Female,20,AUS,Australia,GAR,Artistic Gymnastics,Women's Uneven Bars,NA,NA,2020
14331,1349757,WHITEHEAD Emily,Female,20,AUS,Australia,GAR,Artistic Gymnastics,Women's Balance Beam,NA,NA,2020
14332,1349757,WHITEHEAD Emily,Female,20,AUS,Australia,GAR,Artistic Gymnastics,Women's Floor Exercise,NA,NA,2020
14333,1467546,WHITLOCK Max,Male,28,GBR,Great Britain,GAR,Artistic Gymnastics,Men's Floor Exercise,NA,NA,2020
14334,1467546,WHITLOCK Max,Male,28,GBR,Great Britain,GAR,Artistic Gymnastics,Men's Pommel Horse,1,Gold,2020
14335,1467546,WHITLOCK Max,Male,28,GBR,Great Britain,GAR,Artistic Gymnastics,Men's Rings,NA,NA,2020
14336,1467546,WHITLOCK Max,Male,28,GBR,Great Britain,GAR,Artistic Gymnastics,Men's Vault,NA,NA,2020
14337,1467546,WHITLOCK Max,Male,28,GBR,Great Britain,GAR,Artistic Gymnastics,Men's Parallel Bars,NA,NA,2020
14338,1467546,WHITLOCK Max,Male,28,GBR,Great Britain,GAR,Artistic Gymnastics,Men's Horizontal Bar,NA,NA,2020
14339,1467546,WHITLOCK Max,Male,28,GBR,Great Britain,GAR,Artistic Gymnastics,Men's Team,4,NA,2020
14340,1458409,WHITNEY Kaylin,Female,23,USA,United States,ATH,Athletics,Women's 4 x 400m Relay Team,1,Gold,2020
14341,1458409,WHITNEY Kaylin,Female,23,USA,United States,ATH,Athletics,4 x 400m Relay Mixed Team,3,Bronze,2020
14342,1443487,WHITTAKER Benjamin,Male,24,GBR,Great Britain,BOX,Boxing,Men's Light Heavy (75-81kg),2,Silver,2020
14343,1444198,WHITTLE Jacob,Male,16,GBR,Great Britain,SWM,Swimming,Men's 100m Freestyle,NA,NA,2020
14344,1444198,WHITTLE Jacob,Male,16,GBR,Great Britain,SWM,Swimming,Men's 4 x 100m Freestyle Relay Team,NA,NA,2020
14345,1474981,WHYTE Kye,Male,21,GBR,Great Britain,BMX,Cycling BMX Racing,Men,2,Silver,2020
14346,1412292,WHYTE Ronda,Female,30,JAM,Jamaica,ATH,Athletics,Women's 400m Hurdles,NA,NA,2020
14347,1483098,WICKHAM Tom Joseph,Male,31,AUS,Australia,HOC,Hockey,Men Team,2,Silver,2020
14348,1466424,WICKI Silvan,Male,26,SUI,Switzerland,ATH,Athletics,Men's 100m,NA,NA,2020
14349,1305427,WICKLER Clemens,Male,26,GER,Germany,VBV,Beach Volleyball,Men Team,5,NA,2020
14350,1348984,WIDDICOMBE Angus,Male,26,AUS,Australia,ROW,Rowing,Men's Eight Team,6,NA,2020
14351,1426202,WIDEMAN Natalie,Female,29,CAN,Canada,BSB,Baseball/Softball,Softball Team,3,Bronze,2020
14352,1457833,WIEBE Erica Elizabeth,Female,32,CAN,Canada,WRE,Wrestling,Women's Freestyle 76kg,11,NA,2020
14353,1324403,WIELGOSZ Anna,Female,27,POL,Poland,ATH,Athletics,Women's 800m,NA,NA,2020
14354,1316433,WIELICZKO Marta,Female,26,POL,Poland,ROW,Rowing,Women's Quadruple Sculls Team,2,Silver,2020
14355,1469712,WIENS Rylan,Male,19,CAN,Canada,DIV,Diving,Men's 10m Platform,19,NA,2020
14356,1350551,WIERLING Damian,Male,25,GER,Germany,SWM,Swimming,Men's 100m Freestyle,NA,NA,2020
14357,1350551,WIERLING Damian,Male,25,GER,Germany,SWM,Swimming,Men's 4 x 100m Freestyle Relay Team,NA,NA,2020
14358,1350551,WIERLING Damian,Male,25,GER,Germany,SWM,Swimming,Men's 4 x 100m Medley Relay Team,NA,NA,2020
14359,1476587,WIERSMA Abe,Male,26,NED,Netherlands,ROW,Rowing,Men's Quadruple Sculls Team,1,Gold,2020
14360,1316434,WIERZBOWSKA Maria,Female,26,POL,Poland,ROW,Rowing,Women's Four Team,6,NA,2020
14361,1324454,WIESIOLEK Pawel,Male,29,POL,Poland,ATH,Athletics,Men's Decathlon,12,NA,2020
14362,1316982,WIESZCZEK KORDUS Agnieszka Jadwiga,Female,38,POL,Poland,WRE,Wrestling,Women's Freestyle 68kg,16,NA,2020
14363,1403778,WIET HENIN Magda,Female,25,FRA,France,TKW,Taekwondo,Women -67kg,11,NA,2020
14364,1474576,WIETEN Tone,Male,27,NED,Netherlands,ROW,Rowing,Men's Quadruple Sculls Team,1,Gold,2020
14365,1382547,WIFFEN Daniel,Male,20,IRL,Ireland,SWM,Swimming,Men's 800m Freestyle,NA,NA,2020
14366,1382547,WIFFEN Daniel,Male,20,IRL,Ireland,SWM,Swimming,Men's 1500m Freestyle,NA,NA,2020
14367,1477853,WIGHTMAN Jake,Male,27,GBR,Great Britain,ATH,Athletics,Men's 1500m,10,NA,2020
14368,1458465,WIJLER Steve,Male,24,NED,Netherlands,ARC,Archery,Men's Individual,17,NA,2020
14369,1458465,WIJLER Steve,Male,24,NED,Netherlands,ARC,Archery,Men's Team,4,NA,2020
14370,1458465,WIJLER Steve,Male,24,NED,Netherlands,ARC,Archery,Mixed Team,2,Silver,2020
14371,1449187,WIKSTROM Carolina,Female,27,SWE,Sweden,ATH,Athletics,Women's Marathon,22,NA,2020
14372,1316436,WILANGOWSKI Mateusz,Male,29,POL,Poland,ROW,Rowing,Men's Four Team,7,NA,2020
14373,1444199,WILBY James,Male,27,GBR,Great Britain,SWM,Swimming,Men's 100m Breaststroke,5,NA,2020
14374,1444199,WILBY James,Male,27,GBR,Great Britain,SWM,Swimming,Men's 200m Breaststroke,6,NA,2020
14375,1444199,WILBY James,Male,27,GBR,Great Britain,SWM,Swimming,Men's 4 x 100m Medley Relay Team,2,Silver,2020
14376,1444200,WILD Cassie,Female,21,GBR,Great Britain,SWM,Swimming,Women's 100m Backstroke,NA,NA,2020
14377,1444200,WILD Cassie,Female,21,GBR,Great Britain,SWM,Swimming,Women's 200m Backstroke,NA,NA,2020
14378,1444200,WILD Cassie,Female,21,GBR,Great Britain,SWM,Swimming,Women's 4 x 100m Medley Relay Team,NA,NA,2020
14379,1467970,WILD Kirsten,Female,38,NED,Netherlands,CTR,Cycling Track,Women's Omnium,3,Bronze,2020
14380,1467970,WILD Kirsten,Female,38,NED,Netherlands,CTR,Cycling Track,Women's Madison Team,4,NA,2020
14381,1475129,WILDE Hayden,Male,23,NZL,New Zealand,TRI,Triathlon,Men's Individual,3,Bronze,2020
14382,1475129,WILDE Hayden,Male,23,NZL,New Zealand,TRI,Triathlon,Mixed Relay Team,12,NA,2020
14383,1302293,WILIMOVSKY Jordan,Male,27,USA,United States,OWS,Marathon Swimming,Men's 10km,10,NA,2020
14384,1460788,WILKERSON Brandie,Female,29,CAN,Canada,VBV,Beach Volleyball,Women Team,5,NA,2020
14385,1285326,WILKES Caine Morgan,Male,34,USA,United States,WLF,Weightlifting,Men's +109kg,9,NA,2020
14386,1477854,WILKINSON Callum,Male,24,GBR,Great Britain,ATH,Athletics,Men's 20km Race Walk,10,NA,2020
14387,1475767,WILKINSON Hannah,Female,29,NZL,New Zealand,FBL,Football,Women Team,12,NA,2020
14388,1444631,WILKINSON Leah Julia,Female,34,GBR,Great Britain,HOC,Hockey,Women Team,3,Bronze,2020
14389,1464437,WILKINSON Micah,Male,25,NZL,New Zealand,SAL,Sailing,Mixed Multihull - Nacra 17 Foiling Team,12,NA,2020
14390,1464438,WILLCOX Dan,Male,31,NZL,New Zealand,SAL,Sailing,Men's Two Person Dinghy - 470 Team,4,NA,2020
14391,1467454,WILLEMSZ Debby,Female,27,NED,Netherlands,WPO,Water Polo,Women Team,6,NA,2020
14392,1349674,WILLETT James,Male,25,AUS,Australia,SHO,Shooting,Trap Men,21,NA,2020
14393,1349674,WILLETT James,Male,25,AUS,Australia,SHO,Shooting,Trap Mixed Team,7,NA,2020
14394,1320512,WILLIAMS Alys,Female,27,USA,United States,WPO,Water Polo,Women Team,1,Gold,2020
14395,1477855,WILLIAMS Benjamin,Male,29,GBR,Great Britain,ATH,Athletics,Men's Triple Jump,NA,NA,2020
14396,1438027,WILLIAMS Briana,Female,19,JAM,Jamaica,ATH,Athletics,Women's 4 x 100m Relay Team,1,Gold,2020
14397,1444201,WILLIAMS Brodie Paul,Male,22,GBR,Great Britain,SWM,Swimming,Men's 200m Backstroke,NA,NA,2020
14398,1444201,WILLIAMS Brodie Paul,Male,22,GBR,Great Britain,SWM,Swimming,Men's 400m Individual Medley,NA,NA,2020
14399,1469757,WILLIAMS Charity,Female,24,CAN,Canada,RUG,Rugby Sevens,Women Team,9,NA,2020
14400,1464826,WILLIAMS Ella,Female,26,NZL,New Zealand,SRF,Surfing,Women,9,NA,2020
14401,1396396,WILLIAMS Gabby,Female,24,FRA,France,BKB,Basketball,Women Team,3,Bronze,2020
14402,1819337,WILLIAMS Hannah,Female,23,GBR,Great Britain,ATH,Athletics,Women's 4 x 400m Relay Team,5,NA,2020
14403,1320538,WILLIAMS Jack,Male,21,USA,United States,ARC,Archery,Men's Individual,33,NA,2020
14404,1320538,WILLIAMS Jack,Male,21,USA,United States,ARC,Archery,Men's Team,7,NA,2020
14405,1477858,WILLIAMS Jodie,Female,27,GBR,Great Britain,ATH,Athletics,Women's 400m,6,NA,2020
14406,1477858,WILLIAMS Jodie,Female,27,GBR,Great Britain,ATH,Athletics,Women's 4 x 400m Relay Team,5,NA,2020
14407,1458423,WILLIAMS Kendell,Female,26,USA,United States,ATH,Athletics,Women's Heptathlon,5,NA,2020
14408,1317856,WILLIAMS Kevon,Male,30,USA,United States,RUG,Rugby Sevens,Men Team,6,NA,2020
14409,1412294,WILLIAMS Kimberly,Female,32,JAM,Jamaica,ATH,Athletics,Women's Triple Jump,8,NA,2020
14410,1440126,WILLIAMS Lauren,Female,22,GBR,Great Britain,TKW,Taekwondo,Women -67kg,2,Silver,2020
14411,1671134,WILLIAMS Lily,Female,27,USA,United States,CTR,Cycling Track,Women's Team Pursuit Team,3,Bronze,2020
14412,1671134,WILLIAMS Lily,Female,27,USA,United States,CTR,Cycling Track,Women's Madison,NA,NA,2020
14413,1482702,WILLIAMS Lydia,Female,33,AUS,Australia,FBL,Football,Women Team,4,NA,2020
14414,1332221,WILLIAMS Lynn,Female,28,USA,United States,FBL,Football,Women Team,3,Bronze,2020
14415,1483130,WILLIAMS Mariah,Female,26,AUS,Australia,HOC,Hockey,Women Team,5,NA,2020
14416,1321879,WILLIAMS Melissa,Female,36,RSA,South Africa,SKB,Skateboarding,Women's Park,20,NA,2020
14417,1458681,WILLIAMS Micah,Male,19,USA,United States,ATH,Athletics,Men's 4 x 100m Relay Team,NA,NA,2020
14418,1444137,WILLIAMS Noah,Male,21,GBR,Great Britain,DIV,Diving,Men's 10m Platform,27,NA,2020
14419,1370447,WILLIAMS Ronwen,Male,29,RSA,South Africa,FBL,Football,Men Team,16,NA,2020
14420,1492752,WILLIAMS Rudolf,Male,42,SAM,Samoa,CSP,Canoe Sprint,Men's Kayak Single 200m,24,NA,2020
14421,1492752,WILLIAMS Rudolf,Male,42,SAM,Samoa,CSP,Canoe Sprint,Men's Kayak Double 1000m Team,16,NA,2020
14422,1492752,WILLIAMS Rudolf,Male,42,SAM,Samoa,CSP,Canoe Sprint,Men's Canoe Single 1000m,NA,NA,2020
14423,1410792,WILLIAMS Sada,Female,23,BAR,Barbados,ATH,Athletics,Women's 400m,NA,NA,2020
14424,1472506,WILLIAMS Sharni,Female,33,AUS,Australia,RUG,Rugby Sevens,Women Team,5,NA,2020
14425,1444887,WILLIAMS Stacey Ann,Female,22,JAM,Jamaica,ATH,Athletics,Women's 4 x 400m Relay Team,3,Bronze,2020
14426,1444887,WILLIAMS Stacey Ann,Female,22,JAM,Jamaica,ATH,Athletics,4 x 400m Relay Mixed Team,7,NA,2020
14427,1462986,WILLIAMSON Daniel,Male,21,NZL,New Zealand,ROW,Rowing,Men's Eight Team,1,Gold,2020
14428,1464770,WILLIAMSON Leah,Female,24,GBR,Great Britain,FBL,Football,Women Team,7,NA,2020
14429,1469933,WILLIS Nick,Male,38,NZL,New Zealand,ATH,Athletics,Men's 1500m,NA,NA,2020
14430,1473871,WILLISON Tenika,Female,23,NZL,New Zealand,RUG,Rugby Sevens,Women Team,1,Gold,2020
